Age,Gender,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Location_Europe,Location_Other,Location_USA,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GamingIntensity,SessionConsistency,AchievementRate,LevelSpeed,SessionsPerLevel,PlaytimeEfficiency,AgeLevelInteraction,EngagementDepth,Confidence_Score,Predicted_Engagement,Actual_Engagement,Prediction_Correct
49,0,16.407666343253425,0,0,14,118,85,21,0,0,0,0,1,0,0,1652,0.11764705882352941,0.2441860465116279,5.666666666666667,0.16279069767441862,0.012704174228675136,4165,0.6914498141135419,0.9654,High,High,1
19,1,0.5694321235442459,0,2,13,134,68,4,0,0,1,0,1,0,0,1742,0.0962962962962963,0.057971014492753624,4.857142857142857,0.18840579710144928,0.002294893861158921,1292,0.4646840148612512,0.967,High,High,1
30,1,0.097365948806078,0,0,0,127,77,30,0,0,1,0,0,1,0,0,0.0,0.38461538461538464,77.0,0.0,30.0,2310,0.6356877323301916,0.9645,Low,Low,1
21,1,0.5227371193324721,0,1,1,20,2,12,0,0,1,0,1,0,0,20,0.047619047619047616,4.0,1.0,0.3333333333333333,0.5714285714285714,42,0.08921933085336024,0.9439,Low,Low,1
35,1,5.035439571539601,0,0,8,53,15,12,0,1,0,0,0,1,0,424,0.14814814814814814,0.75,1.6666666666666667,0.5,0.02823529411764706,525,0.20074349442006054,0.9007,Medium,Medium,1
25,0,23.87899838602272,1,1,19,173,13,27,0,0,1,0,1,0,0,3287,0.10919540229885058,1.9285714285714286,0.65,1.3571428571428572,0.008211678832116789,325,0.362453531591776,0.9682,High,High,1
15,0,12.143196311083363,0,1,0,128,44,21,0,1,0,0,1,0,0,0,0.0,0.4666666666666667,44.0,0.0,21.0,660,0.38475836430511606,0.9297,Low,Low,1
31,1,16.49998624350073,0,0,5,97,48,47,0,0,0,0,0,1,0,485,0.05102040816326531,0.9591836734693877,8.0,0.10204081632653061,0.09670781893004116,1488,0.6282527880924117,0.949,Medium,Medium,1
25,1,7.673040768977699,1,1,5,158,30,31,1,0,0,0,1,0,0,790,0.031446540880503145,1.0,5.0,0.16129032258064516,0.039190897597977246,750,0.4089219330779011,0.9302,Medium,Medium,1
44,0,14.68779398806697,0,0,18,103,14,24,1,0,0,0,0,0,0,1854,0.17307692307692307,1.6,0.7368421052631579,1.2,0.01293800539083558,616,0.3401486988784359,0.9452,High,High,1
34,0,20.86852359435428,0,1,17,165,12,39,0,0,1,0,0,0,1,2805,0.10240963855421686,3.0,0.6666666666666666,1.3076923076923077,0.013898788310762652,408,0.43494423791013126,0.9752,High,High,1
29,0,8.266590901637482,0,2,11,40,88,5,1,0,0,0,0,0,1,440,0.2682926829268293,0.056179775280898875,7.333333333333333,0.12359550561797752,0.011337868480725623,2552,0.5724907063090615,0.9308,Medium,Medium,1
36,1,8.703240968263955,0,0,5,108,34,28,1,0,0,0,0,0,1,540,0.045871559633027525,0.8,5.666666666666667,0.14285714285714285,0.051756007393715345,1224,0.4089219330779011,0.9056,Medium,Medium,1
42,0,8.647487939689949,0,1,18,33,87,27,1,0,0,0,0,1,0,594,0.5294117647058824,0.3068181818181818,4.578947368421052,0.20454545454545456,0.0453781512605042,3654,0.769516728610232,0.9641,Medium,Medium,1
28,1,11.555849762844096,0,0,8,173,63,19,0,0,0,0,0,0,1,1384,0.04597701149425287,0.296875,7.0,0.125,0.013718411552346571,1764,0.5204460966446014,0.8516,High,High,1
40,1,5.433416575539336,0,2,19,132,14,20,0,0,0,0,0,0,0,2508,0.14285714285714285,1.3333333333333333,0.7,1.2666666666666666,0.007971303308090873,560,0.3159851301056508,0.8993,High,High,1
49,1,19.743764546521565,0,1,7,107,11,21,0,0,0,0,1,0,0,749,0.06481481481481481,1.75,1.375,0.5833333333333334,0.028,539,0.2397769516684056,0.9607,Medium,Medium,1
38,1,20.531639842401884,0,1,3,146,5,47,1,0,0,0,1,0,0,438,0.02040816326530612,7.833333333333333,1.25,0.5,0.1070615034168565,190,0.377323420067336,0.9321,Medium,Medium,1
46,0,14.91500668667664,1,0,7,51,60,13,0,0,1,0,0,0,0,357,0.1346153846153846,0.21311475409836064,7.5,0.11475409836065574,0.036312849162011177,2760,0.45353159850458125,0.9281,Medium,Medium,1
45,1,21.58889149157981,1,1,13,38,19,45,0,0,1,0,0,0,1,494,0.3333333333333333,2.25,1.3571428571428572,0.65,0.09090909090909091,855,0.4962825278718163,0.9234,Medium,Medium,1
43,0,1.8389227244341164,0,1,9,87,22,17,0,0,0,0,0,0,0,783,0.10227272727272728,0.7391304347826086,2.2,0.391304347826087,0.021683673469387755,946,0.28252788103564075,0.9525,Medium,Medium,1
44,0,18.072354975434827,0,0,10,38,25,33,0,1,0,0,0,0,0,380,0.2564102564102564,1.2692307692307692,2.272727272727273,0.38461538461538464,0.08661417322834646,1100,0.4237918215534612,0.9349,Medium,Medium,1
29,1,15.360943980949449,0,0,17,56,57,24,0,0,1,1,0,0,0,952,0.2982456140350877,0.41379310344827586,3.1666666666666665,0.29310344827586204,0.025183630640083946,1653,0.5743494423685065,0.9239,Medium,Medium,1
45,0,10.694249966020813,0,0,12,14,40,40,1,0,0,1,0,0,0,168,0.8,0.975609756097561,3.076923076923077,0.2926829268292683,0.23668639053254437,1800,0.5706319702496165,0.9557,Low,Low,1
39,1,3.224955725236716,0,0,12,129,66,33,0,1,0,0,0,0,1,1548,0.09230769230769231,0.4925373134328358,5.076923076923077,0.1791044776119403,0.02130406714009038,2574,0.6635687732218668,0.9464,High,High,1
49,1,21.16563214725337,0,1,13,60,15,24,0,0,1,1,0,0,0,780,0.21311475409836064,1.5,1.0714285714285714,0.8125,0.030729833546734954,735,0.31784386616509586,0.9524,Medium,Low,0
21,0,3.818103151235756,0,1,4,110,20,19,0,0,1,0,1,0,0,440,0.036036036036036036,0.9047619047619048,4.0,0.19047619047619047,0.04308390022675737,420,0.25836431226285567,0.9051,Medium,Medium,1
31,1,10.287803358022304,0,0,16,171,93,32,0,1,0,0,0,1,0,2736,0.09302325581395349,0.3404255319148936,5.470588235294118,0.1702127659574468,0.011691633175009134,2883,0.8289962825124721,0.9235,High,High,1
30,1,1.8393796895172845,0,1,3,160,90,16,1,0,0,0,0,0,1,480,0.018633540372670808,0.17582417582417584,22.5,0.03296703296703297,0.033264033264033266,2700,0.6208178438546316,0.9157,Medium,Medium,1
27,1,0.1983362269283466,1,0,13,41,5,17,0,0,1,1,0,0,0,533,0.30952380952380953,2.8333333333333335,0.35714285714285715,2.1666666666666665,0.031835205992509365,135,0.21003717471728556,0.9518,Medium,Medium,1
27,1,12.99906458275364,1,2,4,124,94,0,0,0,1,0,0,0,1,496,0.032,0.0,18.8,0.042105263157894736,0.0,2538,0.5297397769418264,0.9677,Medium,Medium,1
38,1,3.0140591990769936,0,0,8,130,9,21,0,0,0,0,0,0,1,1040,0.061068702290076333,2.1,1.0,0.8,0.020172910662824207,342,0.2342007434900706,0.9617,Medium,Medium,1
38,0,11.318676911946286,0,0,6,150,42,20,1,0,0,1,0,0,0,900,0.039735099337748346,0.46511627906976744,6.0,0.13953488372093023,0.022197558268590455,1596,0.3996282527806761,0.9243,Medium,Medium,1
34,1,0.8237974447066936,0,0,12,15,12,43,1,0,0,0,0,0,0,180,0.75,3.3076923076923075,0.9230769230769231,0.9230769230769231,0.23756906077348067,408,0.4368029739695761,0.9252,Low,Low,1
33,1,21.66252449420631,0,1,18,124,37,3,0,1,0,0,0,1,0,2232,0.144,0.07894736842105263,1.9473684210526316,0.47368421052631576,0.0013434841021047917,1221,0.3122676579867608,0.9007,High,High,1
24,0,1.9344550544814405,1,0,15,69,41,38,0,0,0,1,0,0,0,1035,0.21428571428571427,0.9047619047619048,2.5625,0.35714285714285715,0.03667953667953668,984,0.5780669144873966,0.9087,Medium,Medium,1
43,0,22.483428388701665,0,0,11,63,58,9,1,0,0,0,0,0,1,693,0.171875,0.15254237288135594,4.833333333333333,0.1864406779661017,0.012968299711815562,2494,0.4349442379101312,0.9527,Medium,Medium,1
43,1,8.024799845673037,1,2,11,56,7,49,0,1,0,0,1,0,0,616,0.19298245614035087,6.125,0.5833333333333334,1.375,0.07941653160453808,301,0.44795539032624626,0.9563,Medium,Medium,1
43,0,4.616703068653318,0,1,12,13,84,9,0,0,1,1,0,0,0,156,0.8571428571428571,0.10588235294117647,6.461538461538462,0.1411764705882353,0.05732484076433121,3612,0.5855018587251766,0.9264,Low,Low,1
15,0,14.575863755425797,0,1,4,31,10,12,1,0,0,0,1,0,0,124,0.125,1.0909090909090908,2.0,0.36363636363636365,0.096,150,0.1505576208150454,0.9602,Low,High,0
28,0,12.06479937186105,0,0,4,54,23,33,1,0,0,0,0,1,0,216,0.07272727272727272,1.375,4.6,0.16666666666666666,0.15207373271889402,644,0.379182156126781,0.9595,Low,Low,1
42,1,3.121143235309868,0,0,9,26,17,44,0,0,1,0,0,0,0,234,0.3333333333333333,2.4444444444444446,1.7,0.5,0.18723404255319148,714,0.4553903345640263,0.9506,Low,Low,1
23,1,6.609518975749333,0,2,3,176,18,35,1,0,0,0,1,0,0,528,0.01694915254237288,1.8421052631578947,4.5,0.15789473684210525,0.0661625708884688,414,0.3605947955323309,0.946,Medium,Medium,1
29,1,22.504598700446927,0,2,18,96,30,9,1,0,0,1,0,0,0,1728,0.18556701030927836,0.2903225806451613,1.5789473684210527,0.5806451612903226,0.005205320994794679,870,0.31784386616509586,0.945,High,High,1
49,1,4.625606144350988,0,2,16,117,51,46,0,0,1,0,1,0,0,1872,0.13559322033898305,0.8846153846153846,3.0,0.3076923076923077,0.024559530165509876,2499,0.6988847583513219,0.8955,High,High,1
24,1,8.844304936813458,1,2,1,140,16,23,1,0,0,0,0,0,1,140,0.0070921985815602835,1.3529411764705883,8.0,0.058823529411764705,0.16312056737588654,384,0.24907063196563067,0.9412,Low,Low,1
20,1,4.055835633486105,0,1,14,81,4,15,0,0,1,0,1,0,0,1134,0.17073170731707318,3.0,0.26666666666666666,2.8,0.013215859030837005,80,0.19516728624172552,0.9322,Medium,Medium,1
28,1,20.749331079866856,0,1,6,10,71,0,0,0,1,0,0,1,0,60,0.5454545454545454,0.0,10.142857142857142,0.08333333333333333,0.0,1988,0.41263940519679115,0.9481,Low,Low,1
21,0,13.400459044118444,0,1,3,75,59,3,0,0,0,0,1,0,0,225,0.039473684210526314,0.05,14.75,0.05,0.01327433628318584,1239,0.3513011152351059,0.9734,Low,Low,1
34,0,13.99373399043836,0,2,9,50,70,31,0,0,0,1,0,0,0,450,0.17647058823529413,0.43661971830985913,7.0,0.1267605633802817,0.06873614190687362,2380,0.6542750929246418,0.9422,Medium,Medium,1
24,1,6.383226471851978,1,0,10,95,71,36,0,0,1,0,0,0,0,950,0.10416666666666667,0.5,6.454545454545454,0.1388888888888889,0.03785488958990536,1704,0.702602230470212,0.9403,Medium,Medium,1
28,0,2.0590570121484006,0,1,12,64,18,18,1,0,0,0,1,0,0,768,0.18461538461538463,0.9473684210526315,1.3846153846153846,0.631578947368421,0.02340702210663199,504,0.2843866170950857,0.9403,Medium,Medium,1
31,1,0.2631864899997511,0,2,3,117,92,47,0,1,0,0,0,0,1,351,0.025423728813559324,0.5053763440860215,23.0,0.03225806451612903,0.13352272727272727,2852,0.8624535315824823,0.9741,Medium,Medium,1
46,1,1.1312545319800256,0,2,18,39,80,3,0,0,0,0,0,1,0,702,0.45,0.037037037037037035,4.2105263157894735,0.2222222222222222,0.004267425320056899,3680,0.5520446096551664,0.9444,Medium,Medium,1
43,1,12.231852399077308,0,0,4,61,12,44,0,0,1,0,1,0,0,244,0.06451612903225806,3.3846153846153846,2.4,0.3076923076923077,0.17959183673469387,516,0.3996282527806761,0.9407,Low,Low,1
35,1,18.698375211490124,0,2,10,11,13,30,1,0,0,0,0,0,1,110,0.8333333333333334,2.142857142857143,1.1818181818181819,0.7142857142857143,0.2702702702702703,455,0.33457249070010087,0.957,Low,Low,1
42,1,19.734204981858436,0,0,6,92,2,13,1,0,0,0,0,0,1,552,0.06451612903225806,4.333333333333333,0.2857142857142857,2.0,0.023508137432188065,84,0.12453531598281531,0.9576,Medium,Medium,1
27,1,0.9566250860853982,1,1,3,61,18,26,1,0,0,0,0,0,0,183,0.04838709677419355,1.368421052631579,4.5,0.15789473684210525,0.14130434782608695,486,0.2936802973923108,0.9487,Low,Low,1
32,1,3.3496577047642138,1,1,8,92,74,1,0,0,1,0,0,1,0,736,0.08602150537634409,0.013333333333333334,8.222222222222221,0.10666666666666667,0.0013568521031207597,2368,0.44795539032624615,0.935,Medium,Medium,1
16,1,0.161456563088234,1,1,4,95,19,24,0,0,0,1,0,0,0,380,0.041666666666666664,1.2,3.8,0.2,0.06299212598425197,304,0.28996282527342077,0.9475,Medium,Low,0
37,1,2.4939507340819214,0,0,9,84,50,45,0,0,0,0,0,0,0,756,0.10588235294117647,0.8823529411764706,5.0,0.17647058823529413,0.059445178335535004,1850,0.6468401486868618,0.9502,Medium,Medium,1
48,0,2.863481553718267,0,0,4,48,14,36,0,0,0,0,0,0,1,192,0.08163265306122448,2.4,2.8,0.26666666666666666,0.18652849740932642,672,0.351301115235106,0.9648,Low,Low,1
40,0,20.20739593935541,0,0,1,155,3,6,1,0,0,0,0,0,0,155,0.00641025641025641,1.5,1.5,0.25,0.038461538461538464,120,0.050185873605015134,0.9612,Low,Low,1
17,1,3.663067543512416,0,1,7,45,80,39,0,0,0,1,0,0,0,315,0.15217391304347827,0.48148148148148145,10.0,0.08641975308641975,0.12341772151898735,1360,0.758364312253562,0.9565,Medium,Medium,1
39,0,5.219956491046776,0,0,16,72,13,22,1,0,0,0,0,0,0,1152,0.2191780821917808,1.5714285714285714,0.7647058823529411,1.1428571428571428,0.019080659150043366,507,0.30855018586787086,0.9382,Medium,Medium,1
18,1,22.456098694114548,0,1,1,36,24,3,0,0,1,1,0,0,0,36,0.02702702702702703,0.12,12.0,0.04,0.08108108108108109,432,0.14498141263671036,0.963,Low,Low,1
18,1,18.48402672675447,1,0,5,18,5,38,0,0,1,0,1,0,0,90,0.2631578947368421,6.333333333333333,0.8333333333333334,0.8333333333333334,0.4175824175824176,90,0.3215613382839859,0.9213,Low,Low,1
44,1,16.542161736421644,1,0,14,46,38,9,0,0,1,0,1,0,0,644,0.2978723404255319,0.23076923076923078,2.533333333333333,0.358974358974359,0.013953488372093023,1672,0.3401486988784359,0.9641,Medium,Medium,1
49,0,4.296101270130341,1,2,8,167,9,40,0,0,1,0,1,0,0,1336,0.047619047619047616,4.0,1.0,0.8,0.029917726252804786,441,0.37546468400789096,0.8835,Medium,Medium,1
39,1,21.155082785234686,0,0,10,145,89,41,0,0,0,0,1,0,0,1450,0.0684931506849315,0.45555555555555555,8.090909090909092,0.1111111111111111,0.028256374913852515,3471,0.8401486988691422,0.97,High,High,1
31,0,5.3798420660044695,0,1,11,79,32,27,0,0,1,0,1,0,0,869,0.1375,0.8181818181818182,2.6666666666666665,0.3333333333333333,0.03103448275862069,992,0.4237918215534611,0.9295,Medium,Medium,1
20,0,20.263189161034585,0,0,14,105,88,38,0,1,0,0,0,0,0,1470,0.1320754716981132,0.42696629213483145,5.866666666666666,0.15730337078651685,0.02583276682528892,1760,0.8345724906908073,0.9272,High,High,1
37,1,4.482680764388298,0,0,19,166,65,15,0,1,0,1,0,0,0,3154,0.11377245508982035,0.22727272727272727,3.25,0.2878787878787879,0.004754358161648178,2405,0.5631970260118365,0.9568,High,High,1
28,1,22.843975123893053,0,0,4,125,12,23,1,0,0,1,0,0,0,500,0.031746031746031744,1.7692307692307692,2.4,0.3076923076923077,0.04590818363273453,336,0.24349442378729563,0.9262,Medium,Medium,1
37,0,12.60571796423234,0,0,1,90,81,28,1,0,0,0,0,0,0,90,0.01098901098901099,0.34146341463414637,40.5,0.012195121951219513,0.3076923076923077,2997,0.6486988847463067,0.932,Low,Low,1
38,1,5.21017555862958,1,2,6,59,30,7,0,0,1,1,0,0,0,354,0.1,0.22580645161290322,4.285714285714286,0.1935483870967742,0.01971830985915493,1140,0.23605947954951564,0.9434,Medium,Medium,1
20,1,0.7623958880723736,0,0,1,86,85,44,0,0,1,1,0,0,0,86,0.011494252873563218,0.5116279069767442,42.5,0.011627906976744186,0.5057471264367817,1700,0.7899628252641271,0.8002,Low,Low,1
45,1,13.93727274680365,1,0,9,47,53,24,0,0,0,0,0,1,0,423,0.1875,0.4444444444444444,5.3,0.16666666666666666,0.05660377358490566,2385,0.5074349442284863,0.9051,Medium,Medium,1
41,1,17.07543846445173,0,0,0,57,66,47,0,1,0,0,0,0,0,0,0.0,0.7014925373134329,66.0,0.0,47.0,2706,0.7007434944107669,0.9543,Low,Low,1
47,0,3.228759919299259,0,0,13,61,96,28,0,0,0,0,1,0,0,793,0.20967741935483872,0.28865979381443296,6.857142857142857,0.13402061855670103,0.03526448362720403,4512,0.7992565055613521,0.9354,Medium,Medium,1
42,1,8.766955035081818,0,0,18,153,68,20,0,0,1,0,0,1,0,2754,0.11688311688311688,0.2898550724637681,3.5789473684210527,0.2608695652173913,0.007259528130671506,2856,0.6115241635574066,0.92,High,High,1
16,1,18.88018007921168,1,0,2,102,30,11,0,1,0,0,1,0,0,204,0.019417475728155338,0.3548387096774194,10.0,0.06451612903225806,0.05365853658536585,480,0.24349442378729563,0.9268,Low,Low,1
36,0,8.646908861183189,0,0,10,26,63,11,0,0,1,0,0,0,0,260,0.37037037037037035,0.171875,5.7272727272727275,0.15625,0.0421455938697318,2268,0.47211895909903123,0.9525,Low,Low,1
41,1,13.47557039580909,0,1,16,20,40,4,1,0,0,0,0,1,0,320,0.7619047619047619,0.0975609756097561,2.3529411764705883,0.3902439024390244,0.012461059190031152,1640,0.3252788104028759,0.8217,Low,Low,1
38,1,7.37646689645646,1,2,14,133,87,23,1,0,0,1,0,0,0,1862,0.1044776119402985,0.26136363636363635,5.8,0.1590909090909091,0.012345679012345678,3306,0.7174721189457719,0.956,High,High,1
35,1,21.68627463251469,0,0,15,148,73,43,0,0,1,0,1,0,0,2220,0.10067114093959731,0.581081081081081,4.5625,0.20270270270270271,0.01936064835659613,2555,0.793680297383017,0.9413,High,High,1
15,1,10.411651937685312,0,1,4,60,26,46,1,0,0,0,0,1,0,240,0.06557377049180328,1.7037037037037037,5.2,0.14814814814814814,0.1908713692946058,390,0.49256505575292636,0.8605,Low,Low,1
16,0,6.4506399868111925,0,0,4,33,33,43,0,0,0,0,0,0,1,132,0.11764705882352941,1.2647058823529411,6.6,0.11764705882352941,0.3233082706766917,528,0.5092936802879314,0.92,Low,Low,1
29,1,12.041438632130864,0,0,4,73,13,6,0,0,1,0,0,0,1,292,0.05405405405405406,0.42857142857142855,2.6,0.2857142857142857,0.020477815699658702,377,0.12267657992337035,0.949,Low,Low,1
24,1,21.576057195401464,0,2,1,57,37,1,0,0,1,1,0,0,0,57,0.017241379310344827,0.02631578947368421,18.5,0.02631578947368421,0.017241379310344827,888,0.20260223047950554,0.9349,Low,Low,1
30,0,11.35652181375897,0,0,1,18,8,12,0,1,0,0,0,1,0,18,0.05263157894736842,1.3333333333333333,4.0,0.1111111111111111,0.631578947368421,240,0.12267657992337035,0.9341,Low,Low,1
47,1,14.682047976280847,0,0,7,66,29,46,0,0,1,0,0,0,1,462,0.1044776119402985,1.5333333333333334,3.625,0.23333333333333334,0.09935205183585313,1363,0.5260223048229364,0.9536,Medium,Medium,1
22,0,11.164089433342326,0,1,17,10,88,25,1,0,0,0,1,0,0,170,1.5454545454545454,0.2808988764044944,4.888888888888889,0.19101123595505617,0.14619883040935672,1936,0.754646840134672,0.8605,Low,Low,1
46,1,21.879570803407542,0,1,15,79,17,5,0,0,1,0,0,0,1,1185,0.1875,0.2777777777777778,1.0625,0.8333333333333334,0.0042158516020236085,782,0.1988847583606155,0.9517,Medium,Medium,1
26,0,13.089245977565636,0,2,5,36,74,9,0,0,1,0,1,0,0,180,0.13513513513513514,0.12,12.333333333333334,0.06666666666666667,0.049723756906077346,1924,0.49070631969348133,0.9467,Low,Low,1
27,0,19.71358342640804,0,0,0,24,74,15,1,0,0,0,0,0,1,0,0.0,0.2,74.0,0.0,15.0,1998,0.5074349442284863,0.939,Low,Low,1
34,1,0.8534198194243263,1,0,6,134,3,14,1,0,0,0,0,0,0,804,0.044444444444444446,3.5,0.42857142857142855,1.5,0.017391304347826087,102,0.13754646839893037,0.9735,Medium,Medium,1
22,1,4.030718586326875,0,0,10,103,1,44,1,0,0,0,0,0,0,1030,0.09615384615384616,22.0,0.09090909090909091,5.0,0.04267701260911736,22,0.37174721188900106,0.9408,Medium,Medium,1
24,0,16.479122510345285,1,1,5,89,87,4,0,0,1,0,0,0,0,445,0.05555555555555555,0.045454545454545456,14.5,0.056818181818181816,0.008968609865470852,2088,0.5260223048229364,0.9488,Medium,Medium,1
40,0,11.680914480962514,1,0,10,132,67,19,1,0,0,1,0,0,0,1320,0.07518796992481203,0.27941176470588236,6.090909090909091,0.14705882352941177,0.014383043149129448,2680,0.5539033457146114,0.8111,Medium,Medium,1
28,0,16.863664547702186,1,0,6,172,32,23,1,0,0,0,1,0,0,1032,0.03468208092485549,0.696969696969697,4.571428571428571,0.18181818181818182,0.022265246853823813,896,0.366171003710666,0.9321,Medium,Medium,1
41,1,23.02077107839794,1,1,10,139,62,46,0,0,1,1,0,0,0,1390,0.07142857142857142,0.7301587301587301,5.636363636363637,0.15873015873015872,0.03306973400431344,2542,0.7267657992429969,0.9266,High,High,1
44,0,15.675710148383494,1,1,10,73,97,28,1,0,0,0,0,0,0,730,0.13513513513513514,0.2857142857142857,8.818181818181818,0.10204081632653061,0.038303693570451436,4268,0.788104089204682,0.9291,Medium,Medium,1
15,1,15.120484249411074,0,1,0,21,98,33,1,0,0,0,0,0,0,0,0.0,0.3333333333333333,98.0,0.0,33.0,1470,0.775092936788567,0.8756,Low,Low,1
36,1,18.388942631631902,0,0,6,155,79,28,1,0,0,0,1,0,0,930,0.038461538461538464,0.35,11.285714285714286,0.075,0.03007518796992481,2844,0.6654275092813117,0.9207,Medium,Medium,1
43,0,16.523805281928713,1,0,3,42,38,14,1,0,0,0,0,1,0,126,0.06976744186046512,0.358974358974359,9.5,0.07692307692307693,0.11023622047244094,1634,0.3159851301056508,0.9144,Low,Low,1
23,0,9.12527876681288,0,2,0,33,16,49,0,0,1,0,0,0,0,0,0.0,2.8823529411764706,16.0,0.0,49.0,368,0.43680297396957624,0.9044,Low,Low,1
31,0,6.471900753922967,0,1,7,111,14,29,0,0,0,1,0,0,0,777,0.0625,1.9333333333333333,1.75,0.4666666666666667,0.037275064267352186,434,0.3159851301056509,0.9606,Medium,Medium,1
25,1,20.94730077316524,0,0,10,82,1,16,0,0,1,0,0,0,0,820,0.12048192771084337,8.0,0.09090909090909091,5.0,0.0194884287454324,25,0.1635687732311604,0.9271,Medium,Medium,1
42,1,8.39092566336284,0,0,4,147,3,25,0,0,0,0,0,0,1,588,0.02702702702702703,6.25,0.6,1.0,0.042444821731748725,126,0.20817843865784053,0.9615,Medium,Medium,1
43,0,20.32564233411373,1,1,2,30,87,15,0,0,0,0,0,1,0,60,0.06451612903225806,0.17045454545454544,29.0,0.022727272727272728,0.2459016393442623,3741,0.5910780669035115,0.9144,Low,Low,1
44,1,11.537984295935214,0,1,10,103,18,37,1,0,0,0,0,0,0,1030,0.09615384615384616,1.9473684210526316,1.6363636363636365,0.5263157894736842,0.03588748787584869,792,0.4144981412562361,0.9297,Medium,Medium,1
40,0,3.128812581903196,0,0,13,83,66,1,0,0,1,0,0,1,0,1079,0.15476190476190477,0.014925373134328358,4.714285714285714,0.19402985074626866,0.000925925925925926,2640,0.43122676579124114,0.8777,Medium,Medium,1
49,1,20.722242422741903,1,2,7,138,5,26,0,0,0,0,1,0,0,966,0.050359712230215826,4.333333333333333,0.625,1.1666666666666667,0.02688728024819028,245,0.24349442378729563,0.9448,Medium,Medium,1
19,1,10.664557793336025,0,2,16,12,52,30,0,0,1,0,1,0,0,192,1.2307692307692308,0.5660377358490566,3.0588235294117645,0.3018867924528302,0.15544041450777202,988,0.5855018587251766,0.9417,Low,Low,1
30,1,4.7088268816534775,0,0,11,90,17,47,0,0,1,0,0,0,1,990,0.12087912087912088,2.611111111111111,1.4166666666666667,0.6111111111111112,0.04742684157416751,510,0.4888475836340363,0.9443,Medium,Medium,1
15,0,11.654862943795468,0,0,2,172,62,4,1,0,0,0,0,0,1,344,0.011560693641618497,0.06349206349206349,20.666666666666668,0.031746031746031744,0.011594202898550725,930,0.36988847582955603,0.8961,Medium,Medium,1
32,1,10.502083661415018,0,2,3,146,49,30,0,1,0,0,0,1,0,438,0.02040816326530612,0.6,12.25,0.06,0.0683371298405467,1568,0.4962825278718163,0.9185,Medium,Medium,1
